playerID,gameID,type,totalIncome,adminTaskIncome,lossFAs,lossChecks,lossTADelays,lossMisses,monitoringLossTotal,numberOfUsefulChecks,numberOfUseLessChecks,numberOfChecksTotal,numberOfCheckIgnores,numberOfAttendedTAAlerts,numberOfAttendedFAAlerts,numberOfAttendedTAsTotal,numberOfAttendedTAsInCheck,numberOfAttendedMisses,numberOfClosedHighAlerts,numberOfClosedLowAlerts,numberOfAttendedHRAlerts,numberOfAttendedLRAlerts,numberOfDisplayedHRAlerts,numberOfDisplayedLRAlerts,proportionOfAttendedHRAlerts,proportionOfAttendedLRAlerts
15-missingdemo,exp2-8.txt,start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0
15-missingdemo,exp2-8.txt,card_correct,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0
15-missingdemo,exp2-8.txt,card_correct,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0
15-missingdemo,exp2-8.txt,card_correct,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0
15-missingdemo,exp2-8.txt,TA_high_displayed,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-1.0
15-missingdemo,exp2-8.txt,TA_high_attended,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1.0,-1.0
15-missingdemo,exp2-8.txt,ok_displayed,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1.0,-1.0
15-missingdemo,exp2-8.txt,card_correct,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1.0,-1.0
15-missingdemo,exp2-8.txt,card_correct,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1.0,-1.0
15-missingdemo,exp2-8.txt,card_wrong,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1.0,-1.0
15-missingdemo,exp2-8.txt,FA_high_displayed,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0.5,-1.0
15-missingdemo,exp2-8.txt,FA_high_attended,-8.0,16.0,-24.0,0.0,0.0,0.0,-24.0,0,0,0,0,1,1,1,0,0,0,0,2,0,2,0,1.0,-1.0
15-missingdemo,exp2-8.txt,card_correct,-4.0,20.0,-24.0,0.0,0.0,0.0,-24.0,0,0,0,0,1,1,1,0,0,0,0,2,0,2,0,1.0,-1.0
15-missingdemo,exp2-8.txt,useless_check,-14.0,20.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,1,1,1,0,0,0,0,2,0,2,0,1.0,-1.0
15-missingdemo,exp2-8.txt,check_closed,-14.0,20.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,1,1,1,0,0,0,0,2,0,2,0,1.0,-1.0
15-missingdemo,exp2-8.txt,card_correct,-10.0,24.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,1,1,1,0,0,0,0,2,0,2,0,1.0,-1.0
15-missingdemo,exp2-8.txt,FA_high_displayed,-10.0,24.0,-24.0,-10.0,0.0,0.0,-34.0,0,1,1,0,1,1,1,0,0,0,0,2,0,3,0,0.6666666666666666,-1.0
15-missingdemo,exp2-8.txt,FA_high_attended,-34.0,24.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,1,2,1,0,0,0,0,3,0,3,0,1.0,-1.0
15-missingdemo,exp2-8.txt,ok_displayed,-34.0,24.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,1,2,1,0,0,0,0,3,0,3,0,1.0,-1.0
15-missingdemo,exp2-8.txt,card_correct,-30.0,28.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,1,2,1,0,0,0,0,3,0,3,0,1.0,-1.0
15-missingdemo,exp2-8.txt,card_correct,-26.0,32.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,1,2,1,0,0,0,0,3,0,3,0,1.0,-1.0
15-missingdemo,exp2-8.txt,card_correct,-22.0,36.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,1,2,1,0,0,0,0,3,0,3,0,1.0,-1.0
15-missingdemo,exp2-8.txt,TA_low_displayed,-22.0,36.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,1,2,1,0,0,0,0,3,0,3,1,1.0,0.0
15-missingdemo,exp2-8.txt,TA_low_attended,-22.0,36.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,2,2,2,0,0,0,0,3,1,3,1,1.0,1.0
15-missingdemo,exp2-8.txt,ok_displayed,-22.0,36.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,2,2,2,0,0,0,0,3,1,3,1,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-18.0,40.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,2,2,2,0,0,0,0,3,1,3,1,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-14.0,44.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,2,2,2,0,0,0,0,3,1,3,1,1.0,1.0
15-missingdemo,exp2-8.txt,TA_low_displayed,-14.0,44.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,2,2,2,0,0,0,0,3,1,3,2,1.0,0.5
15-missingdemo,exp2-8.txt,TA_low_attended,-14.0,44.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,3,2,3,0,0,0,0,3,2,3,2,1.0,1.0
15-missingdemo,exp2-8.txt,ok_displayed,-14.0,44.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,3,2,3,0,0,0,0,3,2,3,2,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-10.0,48.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,3,2,3,0,0,0,0,3,2,3,2,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-6.0,52.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,3,2,3,0,0,0,0,3,2,3,2,1.0,1.0
15-missingdemo,exp2-8.txt,TA_high_displayed,-6.0,52.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,3,2,3,0,0,0,0,3,2,4,2,0.75,1.0
15-missingdemo,exp2-8.txt,card_correct,-2.0,56.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,3,2,3,0,0,0,0,3,2,4,2,0.75,1.0
15-missingdemo,exp2-8.txt,TA_high_attended,-2.0,56.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,4,2,4,0,0,0,0,4,2,4,2,1.0,1.0
15-missingdemo,exp2-8.txt,ok_displayed,-2.0,56.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,4,2,4,0,0,0,0,4,2,4,2,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,2.0,60.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,4,2,4,0,0,0,0,4,2,4,2,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,6.0,64.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,4,2,4,0,0,0,0,4,2,4,2,1.0,1.0
15-missingdemo,exp2-8.txt,TA_high_displayed,6.0,64.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,4,2,4,0,0,0,0,4,2,5,2,0.8,1.0
15-missingdemo,exp2-8.txt,TA_high_attended,6.0,64.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,5,2,5,0,0,0,0,5,2,5,2,1.0,1.0
15-missingdemo,exp2-8.txt,ok_displayed,6.0,64.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,5,2,5,0,0,0,0,5,2,5,2,1.0,1.0
15-missingdemo,exp2-8.txt,ok_closed,6.0,64.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,5,2,5,0,0,0,0,5,2,5,2,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,10.0,68.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,5,2,5,0,0,0,0,5,2,5,2,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,14.0,72.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,5,2,5,0,0,0,0,5,2,5,2,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,18.0,76.0,-48.0,-10.0,0.0,0.0,-58.0,0,1,1,0,5,2,5,0,0,0,0,5,2,5,2,1.0,1.0
15-missingdemo,exp2-8.txt,useless_check,8.0,76.0,-48.0,-20.0,0.0,0.0,-68.0,0,2,2,0,5,2,5,0,0,0,0,5,2,5,2,1.0,1.0
15-missingdemo,exp2-8.txt,check_closed,8.0,76.0,-48.0,-20.0,0.0,0.0,-68.0,0,2,2,0,5,2,5,0,0,0,0,5,2,5,2,1.0,1.0
15-missingdemo,exp2-8.txt,FA_low_displayed,8.0,76.0,-48.0,-20.0,0.0,0.0,-68.0,0,2,2,0,5,2,5,0,0,0,0,5,2,5,3,1.0,0.6666666666666666
15-missingdemo,exp2-8.txt,FA_low_attended,-8.0,76.0,-64.0,-20.0,0.0,0.0,-84.0,0,2,2,0,5,3,5,0,0,0,0,5,3,5,3,1.0,1.0
15-missingdemo,exp2-8.txt,ok_displayed,-8.0,76.0,-64.0,-20.0,0.0,0.0,-84.0,0,2,2,0,5,3,5,0,0,0,0,5,3,5,3,1.0,1.0
15-missingdemo,exp2-8.txt,ok_closed,-8.0,76.0,-64.0,-20.0,0.0,0.0,-84.0,0,2,2,0,5,3,5,0,0,0,0,5,3,5,3,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-4.0,80.0,-64.0,-20.0,0.0,0.0,-84.0,0,2,2,0,5,3,5,0,0,0,0,5,3,5,3,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,0.0,84.0,-64.0,-20.0,0.0,0.0,-84.0,0,2,2,0,5,3,5,0,0,0,0,5,3,5,3,1.0,1.0
15-missingdemo,exp2-8.txt,useless_check,-10.0,84.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,5,3,5,0,0,0,0,5,3,5,3,1.0,1.0
15-missingdemo,exp2-8.txt,check_closed,-10.0,84.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,5,3,5,0,0,0,0,5,3,5,3,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-6.0,88.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,5,3,5,0,0,0,0,5,3,5,3,1.0,1.0
15-missingdemo,exp2-8.txt,TA_low_displayed,-6.0,88.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,5,3,5,0,0,0,0,5,3,5,4,1.0,0.75
15-missingdemo,exp2-8.txt,TA_low_attended,-6.0,88.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,6,3,6,0,0,0,0,5,4,5,4,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-2.0,92.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,6,3,6,0,0,0,0,5,4,5,4,1.0,1.0
15-missingdemo,exp2-8.txt,TA_low_displayed,-2.0,92.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,6,3,6,0,0,0,0,5,4,5,5,1.0,0.8
15-missingdemo,exp2-8.txt,card_correct,2.0,96.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,6,3,6,0,0,0,0,5,4,5,5,1.0,0.8
15-missingdemo,exp2-8.txt,TA_low_attended,2.0,96.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,7,3,7,0,0,0,0,5,5,5,5,1.0,1.0
15-missingdemo,exp2-8.txt,ok_displayed,2.0,96.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,7,3,7,0,0,0,0,5,5,5,5,1.0,1.0
15-missingdemo,exp2-8.txt,ok_closed,2.0,96.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,7,3,7,0,0,0,0,5,5,5,5,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,6.0,100.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,7,3,7,0,0,0,0,5,5,5,5,1.0,1.0
15-missingdemo,exp2-8.txt,TA_high_displayed,6.0,100.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,7,3,7,0,0,0,0,5,5,6,5,0.8333333333333334,1.0
15-missingdemo,exp2-8.txt,card_correct,10.0,104.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,7,3,7,0,0,0,0,5,5,6,5,0.8333333333333334,1.0
15-missingdemo,exp2-8.txt,TA_high_attended,10.0,104.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,8,3,8,0,0,0,0,6,5,6,5,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,14.0,108.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,8,3,8,0,0,0,0,6,5,6,5,1.0,1.0
15-missingdemo,exp2-8.txt,TA_low_displayed,14.0,108.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,8,3,8,0,0,0,0,6,5,6,6,1.0,0.8333333333333334
15-missingdemo,exp2-8.txt,TA_low_attended,14.0,108.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,9,3,9,0,0,0,0,6,6,6,6,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,18.0,112.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,9,3,9,0,0,0,0,6,6,6,6,1.0,1.0
15-missingdemo,exp2-8.txt,FA_low_displayed,18.0,112.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,9,3,9,0,0,0,0,6,6,6,7,1.0,0.8571428571428571
15-missingdemo,exp2-8.txt,card_correct,22.0,116.0,-64.0,-30.0,0.0,0.0,-94.0,0,3,3,0,9,3,9,0,0,0,0,6,6,6,7,1.0,0.8571428571428571
15-missingdemo,exp2-8.txt,FA_low_attended,6.0,116.0,-80.0,-30.0,0.0,0.0,-110.0,0,3,3,0,9,4,9,0,0,0,0,6,7,6,7,1.0,1.0
15-missingdemo,exp2-8.txt,ok_displayed,6.0,116.0,-80.0,-30.0,0.0,0.0,-110.0,0,3,3,0,9,4,9,0,0,0,0,6,7,6,7,1.0,1.0
15-missingdemo,exp2-8.txt,ok_closed,6.0,116.0,-80.0,-30.0,0.0,0.0,-110.0,0,3,3,0,9,4,9,0,0,0,0,6,7,6,7,1.0,1.0
15-missingdemo,exp2-8.txt,useless_check,-4.0,116.0,-80.0,-40.0,0.0,0.0,-120.0,0,4,4,0,9,4,9,0,0,0,0,6,7,6,7,1.0,1.0
15-missingdemo,exp2-8.txt,check_closed,-4.0,116.0,-80.0,-40.0,0.0,0.0,-120.0,0,4,4,0,9,4,9,0,0,0,0,6,7,6,7,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,0.0,120.0,-80.0,-40.0,0.0,0.0,-120.0,0,4,4,0,9,4,9,0,0,0,0,6,7,6,7,1.0,1.0
15-missingdemo,exp2-8.txt,TA_low_displayed,0.0,120.0,-80.0,-40.0,0.0,0.0,-120.0,0,4,4,0,9,4,9,0,0,0,0,6,7,6,8,1.0,0.875
15-missingdemo,exp2-8.txt,TA_low_attended,0.0,120.0,-80.0,-40.0,0.0,0.0,-120.0,0,4,4,0,10,4,10,0,0,0,0,6,8,6,8,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,4.0,124.0,-80.0,-40.0,0.0,0.0,-120.0,0,4,4,0,10,4,10,0,0,0,0,6,8,6,8,1.0,1.0
15-missingdemo,exp2-8.txt,ok_displayed,4.0,124.0,-80.0,-40.0,0.0,0.0,-120.0,0,4,4,0,10,4,10,0,0,0,0,6,8,6,8,1.0,1.0
15-missingdemo,exp2-8.txt,FA_high_displayed,4.0,124.0,-80.0,-40.0,0.0,0.0,-120.0,0,4,4,0,10,4,10,0,0,0,0,6,8,7,8,0.8571428571428571,1.0
15-missingdemo,exp2-8.txt,card_correct,8.0,128.0,-80.0,-40.0,0.0,0.0,-120.0,0,4,4,0,10,4,10,0,0,0,0,6,8,7,8,0.8571428571428571,1.0
15-missingdemo,exp2-8.txt,FA_high_attended,-16.0,128.0,-104.0,-40.0,0.0,0.0,-144.0,0,4,4,0,10,5,10,0,0,0,0,7,8,7,8,1.0,1.0
15-missingdemo,exp2-8.txt,card_wrong,-20.0,124.0,-104.0,-40.0,0.0,0.0,-144.0,0,4,4,0,10,5,10,0,0,0,0,7,8,7,8,1.0,1.0
15-missingdemo,exp2-8.txt,TA_high_displayed,-20.0,124.0,-104.0,-40.0,0.0,0.0,-144.0,0,4,4,0,10,5,10,0,0,0,0,7,8,8,8,0.875,1.0
15-missingdemo,exp2-8.txt,TA_high_attended,-20.0,124.0,-104.0,-40.0,0.0,0.0,-144.0,0,4,4,0,11,5,11,0,0,0,0,8,8,8,8,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-16.0,128.0,-104.0,-40.0,0.0,0.0,-144.0,0,4,4,0,11,5,11,0,0,0,0,8,8,8,8,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-12.0,132.0,-104.0,-40.0,0.0,0.0,-144.0,0,4,4,0,11,5,11,0,0,0,0,8,8,8,8,1.0,1.0
15-missingdemo,exp2-8.txt,useless_check,-22.0,132.0,-104.0,-50.0,0.0,0.0,-154.0,0,5,5,0,11,5,11,0,0,0,0,8,8,8,8,1.0,1.0
15-missingdemo,exp2-8.txt,check_closed,-22.0,132.0,-104.0,-50.0,0.0,0.0,-154.0,0,5,5,0,11,5,11,0,0,0,0,8,8,8,8,1.0,1.0
15-missingdemo,exp2-8.txt,TA_low_displayed,-22.0,132.0,-104.0,-50.0,0.0,0.0,-154.0,0,5,5,0,11,5,11,0,0,0,0,8,8,8,9,1.0,0.8888888888888888
15-missingdemo,exp2-8.txt,card_correct,-18.0,136.0,-104.0,-50.0,0.0,0.0,-154.0,0,5,5,0,11,5,11,0,0,0,0,8,8,8,9,1.0,0.8888888888888888
15-missingdemo,exp2-8.txt,TA_low_attended,-18.0,136.0,-104.0,-50.0,0.0,0.0,-154.0,0,5,5,0,12,5,12,0,0,0,0,8,9,8,9,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-14.0,140.0,-104.0,-50.0,0.0,0.0,-154.0,0,5,5,0,12,5,12,0,0,0,0,8,9,8,9,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-10.0,144.0,-104.0,-50.0,0.0,0.0,-154.0,0,5,5,0,12,5,12,0,0,0,0,8,9,8,9,1.0,1.0
15-missingdemo,exp2-8.txt,useless_check,-20.0,144.0,-104.0,-60.0,0.0,0.0,-164.0,0,6,6,0,12,5,12,0,0,0,0,8,9,8,9,1.0,1.0
15-missingdemo,exp2-8.txt,check_closed,-20.0,144.0,-104.0,-60.0,0.0,0.0,-164.0,0,6,6,0,12,5,12,0,0,0,0,8,9,8,9,1.0,1.0
15-missingdemo,exp2-8.txt,TA_high_displayed,-20.0,144.0,-104.0,-60.0,0.0,0.0,-164.0,0,6,6,0,12,5,12,0,0,0,0,8,9,9,9,0.8888888888888888,1.0
15-missingdemo,exp2-8.txt,TA_high_attended,-20.0,144.0,-104.0,-60.0,0.0,0.0,-164.0,0,6,6,0,13,5,13,0,0,0,0,9,9,9,9,1.0,1.0
15-missingdemo,exp2-8.txt,ok_displayed,-20.0,144.0,-104.0,-60.0,0.0,0.0,-164.0,0,6,6,0,13,5,13,0,0,0,0,9,9,9,9,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-16.0,148.0,-104.0,-60.0,0.0,0.0,-164.0,0,6,6,0,13,5,13,0,0,0,0,9,9,9,9,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-12.0,152.0,-104.0,-60.0,0.0,0.0,-164.0,0,6,6,0,13,5,13,0,0,0,0,9,9,9,9,1.0,1.0
15-missingdemo,exp2-8.txt,useless_check,-22.0,152.0,-104.0,-70.0,0.0,0.0,-174.0,0,7,7,0,13,5,13,0,0,0,0,9,9,9,9,1.0,1.0
15-missingdemo,exp2-8.txt,check_closed,-22.0,152.0,-104.0,-70.0,0.0,0.0,-174.0,0,7,7,0,13,5,13,0,0,0,0,9,9,9,9,1.0,1.0
15-missingdemo,exp2-8.txt,FA_low_displayed,-22.0,152.0,-104.0,-70.0,0.0,0.0,-174.0,0,7,7,0,13,5,13,0,0,0,0,9,9,9,10,1.0,0.9
15-missingdemo,exp2-8.txt,FA_low_attended,-38.0,152.0,-120.0,-70.0,0.0,0.0,-190.0,0,7,7,0,13,6,13,0,0,0,0,9,10,9,10,1.0,1.0
15-missingdemo,exp2-8.txt,ok_displayed,-38.0,152.0,-120.0,-70.0,0.0,0.0,-190.0,0,7,7,0,13,6,13,0,0,0,0,9,10,9,10,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-34.0,156.0,-120.0,-70.0,0.0,0.0,-190.0,0,7,7,0,13,6,13,0,0,0,0,9,10,9,10,1.0,1.0
15-missingdemo,exp2-8.txt,TA_high_displayed,-34.0,156.0,-120.0,-70.0,0.0,0.0,-190.0,0,7,7,0,13,6,13,0,0,0,0,9,10,10,10,0.9,1.0
15-missingdemo,exp2-8.txt,card_wrong,-38.0,152.0,-120.0,-70.0,0.0,0.0,-190.0,0,7,7,0,13,6,13,0,0,0,0,9,10,10,10,0.9,1.0
15-missingdemo,exp2-8.txt,TA_high_attended,-38.0,152.0,-120.0,-70.0,0.0,0.0,-190.0,0,7,7,0,14,6,14,0,0,0,0,10,10,10,10,1.0,1.0
15-missingdemo,exp2-8.txt,ok_displayed,-38.0,152.0,-120.0,-70.0,0.0,0.0,-190.0,0,7,7,0,14,6,14,0,0,0,0,10,10,10,10,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-34.0,156.0,-120.0,-70.0,0.0,0.0,-190.0,0,7,7,0,14,6,14,0,0,0,0,10,10,10,10,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-30.0,160.0,-120.0,-70.0,0.0,0.0,-190.0,0,7,7,0,14,6,14,0,0,0,0,10,10,10,10,1.0,1.0
15-missingdemo,exp2-8.txt,card_correct,-26.0,164.0,-120.0,-70.0,0.0,0.0,-190.0,0,7,7,0,14,6,14,0,0,0,0,10,10,10,10,1.0,1.0
15-missingdemo,exp2-8.txt,finished,-26.0,164.0,-120.0,-70.0,0.0,0.0,-190.0,0,7,7,0,14,6,14,0,0,0,0,10,10,10,10,1.0,1.0
11-missingtrial,exp3-5.txt,start,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0
11-missingtrial,exp3-5.txt,card_missed,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0
11-missingtrial,exp3-5.txt,card_correct,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0
11-missingtrial,exp3-5.txt,TA_low_displayed,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,0.0
11-missingtrial,exp3-5.txt,card_correct,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,0.0
11-missingtrial,exp3-5.txt,TA_low_attended,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,-1.0,1.0
11-missingtrial,exp3-5.txt,ok_displayed,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,-1.0,1.0
11-missingtrial,exp3-5.txt,ok_closed,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,-1.0,1.0
11-missingtrial,exp3-5.txt,card_correct,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,-1.0,1.0
11-missingtrial,exp3-5.txt,card_correct,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,-1.0,1.0
11-missingtrial,exp3-5.txt,TA_low_displayed,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,-1.0,0.5
11-missingtrial,exp3-5.txt,TA_low_attended,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,-1.0,1.0
11-missingtrial,exp3-5.txt,ok_displayed,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,-1.0,1.0
11-missingtrial,exp3-5.txt,ok_closed,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,-1.0,1.0
11-missingtrial,exp3-5.txt,card_correct,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,-1.0,1.0
11-missingtrial,exp3-5.txt,card_correct,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,-1.0,1.0
11-missingtrial,exp3-5.txt,card_correct,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,-1.0,1.0
11-missingtrial,exp3-5.txt,TA_high_displayed,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,2,1,2,0.0,1.0
11-missingtrial,exp3-5.txt,TA_high_attended,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,3,0,0,0,0,1,2,1,2,1.0,1.0
11-missingtrial,exp3-5.txt,ok_displayed,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,3,0,0,0,0,1,2,1,2,1.0,1.0
11-missingtrial,exp3-5.txt,ok_closed,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,3,0,0,0,0,1,2,1,2,1.0,1.0
11-missingtrial,exp3-5.txt,card_correct,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,3,0,0,0,0,1,2,1,2,1.0,1.0
11-missingtrial,exp3-5.txt,card_correct,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,3,0,0,0,0,1,2,1,2,1.0,1.0
11-missingtrial,exp3-5.txt,card_correct,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,3,0,0,0,0,1,2,1,2,1.0,1.0
11-missingtrial,exp3-5.txt,TA_low_displayed,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,3,0,0,0,0,1,2,1,3,1.0,0.6666666666666666
11-missingtrial,exp3-5.txt,TA_low_attended,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,4,0,0,0,0,1,3,1,3,1.0,1.0
11-missingtrial,exp3-5.txt,ok_displayed,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,0,4,0,0,0,0,1,3,1,3,1.0,1.0
