playerID	StageID	secID	sorted ID	type	totalIncome	adminTaskIncome	lossFAs	lossChecks	lossTADelays	lossMisses	monitoringLossTotal	numberOfUsefulChecks	numberOfUseLessChecks	numberOfChecksTotal	numberOfCheckIgnores	numberOfAttendedTAAlerts	numberOfAttendedFAAlerts	numberOfAttendedTAsTotal	numberOfAttendedTAsInCheck	numberOfAttendedMisses	numberOfClosedHighAlerts	numberOfClosedLowAlerts	numberOfAttendedHRAlerts	numberOfAttendedLRAlerts	numberOfDisplayedHRAlerts	numberOfDisplayedLRAlerts	proportionOfAttendedHRAlerts	proportionOfAttendedLRAlerts	denote
1	1	4	1	ok_displayed	68	68	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4	0	0	2	4	2	0	1	missingdemo
1	1	4	1	ok_closed	68	68	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4	0	0	2	4	2	0	1	missingdemo
1	1	4	1	card_correct	72	72	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4	0	0	2	4	2	0	1	missingdemo
1	1	4	1	card_correct	76	76	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4	0	0	2	4	2	0	1	missingdemo
1	1	4	1	card_correct	80	80	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4	0	0	2	4	2	0	1	missingdemo
1	1	4	1	card_correct	84	84	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4	0	0	2	4	2	0	1	missingdemo
1	1	4	1	ok_displayed	84	84	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4	0	0	2	4	2	0	1	missingdemo
1	1	4	1	card_correct	88	88	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4	0	0	2	4	2	0	1	missingdemo
1	1	4	1	ok_closed	88	88	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4	0	0	2	4	2	0	1	missingdemo
1	1	4	1	FA_high_displayed	88	88	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4	0	0	2	5	2	0	1	missingdemo
1	1	4	1	high_alert_closed	88	88	0	0	0	0	0	0	0	0	0	2	0	2	0	0	5	0	0	2	5	2	0	1	missingdemo
1	1	4	1	card_correct	92	92	0	0	0	0	0	0	0	0	0	2	0	2	0	0	5	0	0	2	5	2	0	1	missingdemo
1	1	4	1	card_correct	96	96	0	0	0	0	0	0	0	0	0	2	0	2	0	0	5	0	0	2	5	2	0	1	missingdemo
1	1	4	1	card_correct	100	100	0	0	0	0	0	0	0	0	0	2	0	2	0	0	5	0	0	2	5	2	0	1	missingdemo
1	1	4	1	card_correct	104	104	0	0	0	0	0	0	0	0	0	2	0	2	0	0	5	0	0	2	5	2	0	1	missingdemo
1	1	4	1	ok_displayed	104	104	0	0	0	0	0	0	0	0	0	2	0	2	0	0	5	0	0	2	5	2	0	1	missingdemo
1	1	4	1	ok_closed	104	104	0	0	0	0	0	0	0	0	0	2	0	2	0	0	5	0	0	2	5	2	0	1	missingdemo
