playerID	StageID	secID	sorted ID	type	totalIncome	adminTaskIncome	lossFAs	lossChecks	lossTADelays	lossMisses	monitoringLossTotal	numberOfUsefulChecks	numberOfUseLessChecks	numberOfChecksTotal	numberOfCheckIgnores	numberOfAttendedTAAlerts	numberOfAttendedFAAlerts	numberOfAttendedTAsTotal	numberOfAttendedTAsInCheck	numberOfAttendedMisses	numberOfClosedHighAlerts	numberOfClosedLowAlerts	numberOfAttendedHRAlerts	numberOfAttendedLRAlerts	numberOfDisplayedHRAlerts	numberOfDisplayedLRAlerts	proportionOfAttendedHRAlerts	proportionOfAttendedLRAlerts	denote
43	2	1	5	card_wrong	-93	48	0	-10	-96	-35	-141	1	0	1	0	4	0	5	1	1	2	0	2	2	4	2	0.5	1	
43	2	1	5	card_correct	-89	52	0	-10	-96	-35	-141	1	0	1	0	4	0	5	1	1	2	0	2	2	4	2	0.5	1	
43	2	1	5	FA_high_displayed	-89	52	0	-10	-96	-35	-141	1	0	1	0	4	0	5	1	1	2	0	2	2	5	2	0.4	1	
43	2	1	5	FA_high_attended	-113	52	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	2	0	3	2	5	2	0.6	1	
43	2	1	5	card_correct	-109	56	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	2	0	3	2	5	2	0.6	1	
43	2	1	5	card_correct	-105	60	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	2	0	3	2	5	2	0.6	1	
43	2	1	5	card_correct	-101	64	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	2	0	3	2	5	2	0.6	1	
43	2	1	5	card_correct	-97	68	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	2	0	3	2	5	2	0.6	1	
43	2	1	5	ok_displayed	-97	68	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	2	0	3	2	5	2	0.6	1	
43	2	1	5	ok_closed	-97	68	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	2	0	3	2	5	2	0.6	1	
43	2	1	5	card_wrong	-101	64	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	2	0	3	2	5	2	0.6	1	
43	2	1	5	card_correct	-97	68	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	2	0	3	2	5	2	0.6	1	
43	2	1	5	TA_high_displayed	-97	68	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	2	0	3	2	6	2	0.5	1	
43	2	1	5	high_alert_closed	-97	68	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	3	0	3	2	6	2	0.5	1	
43	2	1	5	card_correct	-93	72	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	3	0	3	2	6	2	0.5	1	
43	2	1	5	card_correct	-89	76	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	3	0	3	2	6	2	0.5	1	
43	2	1	5	ok_displayed	-89	76	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	3	0	3	2	6	2	0.5	1	
43	2	1	5	ok_closed	-89	76	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	3	0	3	2	6	2	0.5	1	
43	2	1	5	TA_low_displayed	-89	76	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	3	0	3	2	6	3	0.5	0.666666667	
43	2	1	5	card_wrong	-93	72	-24	-10	-96	-35	-165	1	0	1	0	4	1	5	1	1	3	0	3	2	6	3	0.5	0.666666667	
43	2	1	5	TA_low_attended	-93	72	-24	-10	-96	-35	-165	1	0	1	0	5	1	6	1	1	3	0	3	3	6	3	0.5	1	
43	2	1	5	card_wrong	-97	68	-24	-10	-96	-35	-165	1	0	1	0	5	1	6	1	1	3	0	3	3	6	3	0.5	1	
43	2	1	5	card_correct	-93	72	-24	-10	-96	-35	-165	1	0	1	0	5	1	6	1	1	3	0	3	3	6	3	0.5	1	
43	2	1	5	ok_displayed	-93	72	-24	-10	-96	-35	-165	1	0	1	0	5	1	6	1	1	3	0	3	3	6	3	0.5	1	
43	2	1	5	ok_closed	-93	72	-24	-10	-96	-35	-165	1	0	1	0	5	1	6	1	1	3	0	3	3	6	3	0.5	1	
43	2	1	5	card_correct	-89	76	-24	-10	-96	-35	-165	1	0	1	0	5	1	6	1	1	3	0	3	3	6	3	0.5	1	
43	2	1	5	TA_high_displayed	-89	76	-24	-10	-96	-35	-165	1	0	1	0	5	1	6	1	1	3	0	3	3	7	3	0.428571429	1	
43	2	1	5	high_alert_closed	-89	76	-24	-10	-96	-35	-165	1	0	1	0	5	1	6	1	1	4	0	3	3	7	3	0.428571429	1	
43	2	1	5	card_correct	-85	80	-24	-10	-96	-35	-165	1	0	1	0	5	1	6	1	1	4	0	3	3	7	3	0.428571429	1	
43	2	1	5	card_correct	-81	84	-24	-10	-96	-35	-165	1	0	1	0	5	1	6	1	1	4	0	3	3	7	3	0.428571429	1	
43	2	1	5	card_wrong	-85	80	-24	-10	-96	-35	-165	1	0	1	0	5	1	6	1	1	4	0	3	3	7	3	0.428571429	1	
43	2	1	5	FA_high_displayed	-85	80	-24	-10	-96	-35	-165	1	0	1	0	5	1	6	1	1	4	0	3	3	8	3	0.375	1	
43	2	1	5	FA_high_attended	-109	80	-48	-10	-96	-35	-189	1	0	1	0	5	2	6	1	1	4	0	4	3	8	3	0.5	1	
43	2	1	5	card_correct	-105	84	-48	-10	-96	-35	-189	1	0	1	0	5	2	6	1	1	4	0	4	3	8	3	0.5	1	
43	2	1	5	card_correct	-101	88	-48	-10	-96	-35	-189	1	0	1	0	5	2	6	1	1	4	0	4	3	8	3	0.5	1	
43	2	1	5	FA_low_displayed	-101	88	-48	-10	-96	-35	-189	1	0	1	0	5	2	6	1	1	4	0	4	3	8	4	0.5	0.75	
43	2	1	5	card_wrong	-105	84	-48	-10	-96	-35	-189	1	0	1	0	5	2	6	1	1	4	0	4	3	8	4	0.5	0.75	
43	2	1	5	FA_low_attended	-121	84	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	4	0	4	4	8	4	0.5	1	
43	2	1	5	card_correct	-117	88	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	4	0	4	4	8	4	0.5	1	
43	2	1	5	card_correct	-113	92	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	4	0	4	4	8	4	0.5	1	
43	2	1	5	TA_high_displayed	-113	92	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	4	0	4	4	9	4	0.444444444	1	
43	2	1	5	card_correct	-109	96	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	4	0	4	4	9	4	0.444444444	1	
43	2	1	5	high_alert_closed	-109	96	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	0	4	4	9	4	0.444444444	1	
43	2	1	5	card_correct	-105	100	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	0	4	4	9	4	0.444444444	1	
43	2	1	5	card_correct	-101	104	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	0	4	4	9	4	0.444444444	1	
43	2	1	5	TA_low_displayed	-101	104	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	0	4	4	9	5	0.444444444	0.8	
43	2	1	5	card_correct	-97	108	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	0	4	4	9	5	0.444444444	0.8	
43	2	1	5	low_alert_closed	-97	108	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	1	4	4	9	5	0.444444444	0.8	
43	2	1	5	ok_displayed	-97	108	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	1	4	4	9	5	0.444444444	0.8	
43	2	1	5	ok_closed	-97	108	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	1	4	4	9	5	0.444444444	0.8	
43	2	1	5	card_wrong	-101	104	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	1	4	4	9	5	0.444444444	0.8	
43	2	1	5	card_correct	-97	108	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	1	4	4	9	5	0.444444444	0.8	
43	2	1	5	FA_low_displayed	-97	108	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	1	4	4	9	6	0.444444444	0.666666667	
43	2	1	5	low_alert_closed	-97	108	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	2	4	4	9	6	0.444444444	0.666666667	
43	2	1	5	card_wrong	-101	104	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	2	4	4	9	6	0.444444444	0.666666667	
43	2	1	5	card_correct	-97	108	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	2	4	4	9	6	0.444444444	0.666666667	
43	2	1	5	ok_displayed	-97	108	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	2	4	4	9	6	0.444444444	0.666666667	
43	2	1	5	card_correct	-93	112	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	2	4	4	9	6	0.444444444	0.666666667	
43	2	1	5	ok_closed	-93	112	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	2	4	4	9	6	0.444444444	0.666666667	
43	2	1	5	TA_low_displayed	-93	112	-64	-10	-96	-35	-205	1	0	1	0	5	3	6	1	1	5	2	4	4	9	7	0.444444444	0.571428571	
43	2	1	5	TA_low_attended	-93	112	-64	-10	-96	-35	-205	1	0	1	0	6	3	7	1	1	5	2	4	5	9	7	0.444444444	0.714285714	
43	2	1	5	card_correct	-89	116	-64	-10	-96	-35	-205	1	0	1	0	6	3	7	1	1	5	2	4	5	9	7	0.444444444	0.714285714	
43	2	1	5	TA_low_displayed	-89	116	-64	-10	-96	-35	-205	1	0	1	0	6	3	7	1	1	5	2	4	5	9	8	0.444444444	0.625	
43	2	1	5	card_correct	-85	120	-64	-10	-96	-35	-205	1	0	1	0	6	3	7	1	1	5	2	4	5	9	8	0.444444444	0.625	
43	2	1	5	TA_low_attended	-85	120	-64	-10	-96	-35	-205	1	0	1	0	7	3	8	1	1	5	2	4	6	9	8	0.444444444	0.75	
43	2	1	5	card_correct	-81	124	-64	-10	-96	-35	-205	1	0	1	0	7	3	8	1	1	5	2	4	6	9	8	0.444444444	0.75	
43	2	1	5	card_correct	-77	128	-64	-10	-96	-35	-205	1	0	1	0	7	3	8	1	1	5	2	4	6	9	8	0.444444444	0.75	
43	2	1	5	card_correct	-73	132	-64	-10	-96	-35	-205	1	0	1	0	7	3	8	1	1	5	2	4	6	9	8	0.444444444	0.75	
43	2	1	5	finished	-553	132	-64	-10	-432	-179	-685	1	0	1	0	7	3	8	1	1	5	2	4	6	9	8	0.444444444	0.75	
43	2	2	6	start	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	
43	2	2	6	card_correct	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	
43	2	2	6	card_correct	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	
43	2	2	6	card_correct	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	
43	2	2	6	TA_low_displayed	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	
43	2	2	6	card_correct	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	0	
43	2	2	6	low_alert_closed	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	-1	0	
